regime,seed,round,stage_index,stage,status,candidate_clients,accepted_clients,detail_json
Edge-IIoTset-calibrated,11,23,4,Fuse,ok,20,16,"{""fused_sha256"":""4b796e9274a9153d5ca99731cca9e2e44a92cf64ae7ba34e45e4da97accef30d""}"
Edge-IIoTset-calibrated,11,23,5,Policy,ok,20,16,"{""decision"":""review"",""incident_risk"":0.9998748304742494,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,11,23,6,Commit,ok,20,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""38c4ec087ec1dd1d5ab3294bea4185ce05e567f54f28f64dc9e927067e3b12cb""}"
Edge-IIoTset-calibrated,11,24,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19]}"
Edge-IIoTset-calibrated,11,24,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""db8fdba162cd3b5cb3432e7fdeba038dacb7abe879cdb50e563d47c6778626e4""}"
Edge-IIoTset-calibrated,11,24,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[1,2,4,6,7,8,9,10,11,12,13,16,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,24,4,Fuse,ok,17,14,"{""fused_sha256"":""9635762e0321552d039e0d0a78b0a151c3a350fc6338ccc62a15ea427a68e3ef""}"
Edge-IIoTset-calibrated,11,24,5,Policy,ok,17,14,"{""decision"":""review"",""incident_risk"":0.9965326276488259,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,11,24,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""f51690c655814e3ceb5214aa11a1c55e81113dd20db5f9fb4cd94a4914da631e""}"
Edge-IIoTset-calibrated,11,25,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,11,25,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""aed045ef60aa64fc48d1342b608973f582f5af445496866af72094420ef71e07""}"
Edge-IIoTset-calibrated,11,25,3,TrustFilter,ok,18,14,"{""accepted_client_ids"":[1,2,4,6,7,8,10,11,12,13,15,16,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,25,4,Fuse,ok,18,14,"{""fused_sha256"":""526beeb01e4061986e6701bd797e58f236bde50b486332da5adb4ff417467577""}"
Edge-IIoTset-calibrated,11,25,5,Policy,ok,18,14,"{""decision"":""deny"",""incident_risk"":0.8067299916965736,""reason"":""risk_exceeds_role_clearance"",""true_class"":3}"
Edge-IIoTset-calibrated,11,25,6,Commit,ok,18,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""c6c89ac26fb6eae8b522d53a665d8e2ebd2237e468fb595febd4473b4a3be55b""}"
Edge-IIoTset-calibrated,11,26,1,Schedule,ok,16,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,7,8,10,11,12,13,14,15,16,17,19]}"
Edge-IIoTset-calibrated,11,26,2,ProvisionalReference,ok,16,0,"{""reference_sha256"":""4a4aa165b5e9694106300b7f4a82b8ec9b93a2ba6720cc9d6a0957284d05bbe9""}"
Edge-IIoTset-calibrated,11,26,3,TrustFilter,ok,16,13,"{""accepted_client_ids"":[0,1,2,4,7,8,10,11,12,13,15,16,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,26,4,Fuse,ok,16,13,"{""fused_sha256"":""fee36f8078e28600c3c1bfc5658eaa37d184709c220ad2f3675a24bb424c78f5""}"
Edge-IIoTset-calibrated,11,26,5,Policy,ok,16,13,"{""decision"":""allow"",""incident_risk"":0.012827014172276385,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,11,26,6,Commit,ok,16,13,"{""commit_latency_ms"":335.0,""commit_status"":""committed"",""receipt_sha256"":""6765b176a9c4bac656ba051c99c77a8d3edb6fae06a6675c143621300b050d60""}"
Edge-IIoTset-calibrated,11,27,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19]}"
Edge-IIoTset-calibrated,11,27,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""45e4b22839dbf4e5ee7391e5a035989cb42cc1a02373384153d11f6074df4a64""}"
Edge-IIoTset-calibrated,11,27,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[1,4,6,7,8,9,10,11,12,13,15,16,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,27,4,Fuse,ok,17,14,"{""fused_sha256"":""22bbd10327888cd34f4ce13ed4cd2fa471f667029300b923f7cebd12ca8cf01d""}"
Edge-IIoTset-calibrated,11,27,5,Policy,ok,17,14,"{""decision"":""allow"",""incident_risk"":0.0074999843815606315,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,11,27,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""8b8a10d510637a99989756e86135ca99ccbec1f4bf764b9e6fd5b8589db0941e""}"
Edge-IIoTset-calibrated,11,28,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19]}"
Edge-IIoTset-calibrated,11,28,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""b1c0398a47b7ee26990894560e058d164fb3c1437793e409e2f9843d8268a62c""}"
Edge-IIoTset-calibrated,11,28,3,TrustFilter,ok,19,14,"{""accepted_client_ids"":[1,2,4,6,7,8,9,10,11,12,13,15,16,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,28,4,Fuse,ok,19,14,"{""fused_sha256"":""8ca0b8754b7282e6078606eead8ee4744928dfc433078621f52b155decaecc8a""}"
Edge-IIoTset-calibrated,11,28,5,Policy,ok,19,14,"{""decision"":""review"",""incident_risk"":0.9997861888952168,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,11,28,6,Commit,ok,19,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""eaeab8e226e17fbdfcaba018420a5f31dcbb3ea757bba1c0f35374df11affefc""}"
Edge-IIoTset-calibrated,11,29,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,11,29,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""28b651a89edb60bdc1886fc529daaa998dfd59ef9b3475167a246ae17307e7b5""}"
Edge-IIoTset-calibrated,11,29,3,TrustFilter,ok,19,14,"{""accepted_client_ids"":[1,2,4,6,8,9,10,11,12,13,15,16,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,29,4,Fuse,ok,19,14,"{""fused_sha256"":""a41d70b4fccfce90f5916f7c2bdc813a41dcfe9c3a376ce973b6119881804f5e""}"
Edge-IIoTset-calibrated,11,29,5,Policy,ok,19,14,"{""decision"":""deny"",""incident_risk"":0.9999131438338097,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
Edge-IIoTset-calibrated,11,29,6,Commit,ok,19,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""f093803080021d183f2733c22be3803241f941ba8ad69626622a254b4e012c6c""}"
Edge-IIoTset-calibrated,11,30,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17]}"
Edge-IIoTset-calibrated,11,30,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""4843968dafd22906ad01f5b1a690466348dbd877636fc6c43ab005d782a7f133""}"
Edge-IIoTset-calibrated,11,30,3,TrustFilter,ok,18,13,"{""accepted_client_ids"":[1,2,4,6,7,8,9,10,11,12,13,15,16],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,11,30,4,Fuse,ok,18,13,"{""fused_sha256"":""fbe6a9578ed8479cda75efd90e201f541bde5b50e6c32e2273523b7f356cb2ec""}"
Edge-IIoTset-calibrated,11,30,5,Policy,ok,18,13,"{""decision"":""deny"",""incident_risk"":0.9998197521968452,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
Edge-IIoTset-calibrated,11,30,6,Commit,ok,18,13,"{""commit_latency_ms"":335.0,""commit_status"":""committed"",""receipt_sha256"":""c43da67f0923aa4484f0c7b12adf75c21abf06593d78218ee78d67a62392cc58""}"
Edge-IIoTset-calibrated,29,1,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,1,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""c3639b9301fdec34197b8f45bc02c03265d22374770040f2bd404e3845ab02d1""}"
Edge-IIoTset-calibrated,29,1,3,TrustFilter,ok,19,19,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,1,4,Fuse,ok,19,19,"{""fused_sha256"":""4404acd2c0c81cb4778b0ff1f03b9d0fd0d1fcd53f064b47c5276d998717fe41""}"
Edge-IIoTset-calibrated,29,1,5,Policy,ok,19,19,"{""decision"":""deny"",""incident_risk"":0.999082515847414,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,29,1,6,Commit,ok,19,19,"{""commit_latency_ms"":395.0,""commit_status"":""committed"",""receipt_sha256"":""d65e9c4065354f0fc6dc54e42d3c12d2a30ee98c2622b6c410fc3f2999b82a9b""}"
Edge-IIoTset-calibrated,29,2,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,2,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""757831ef1d9e1fa788ba7fd25cbd7a83f23b3a6b4256a931d037f2dc2eda6745""}"
Edge-IIoTset-calibrated,29,2,3,TrustFilter,ok,18,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,13,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,2,4,Fuse,ok,18,17,"{""fused_sha256"":""1c86dea7fd597aac5033e883e580802feb9e4784195d53bccd9e25394e44cf2f""}"
Edge-IIoTset-calibrated,29,2,5,Policy,ok,18,17,"{""decision"":""review"",""incident_risk"":0.996162369343333,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,29,2,6,Commit,ok,18,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""766408d5eb94ac908fe77113e254a26dbd63b602d09c3ffa6e4613d184326739""}"
Edge-IIoTset-calibrated,29,3,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,3,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""18247ea4f8657a67fbe20787e839a550c22af4710100e0714926758ddaabd916""}"
Edge-IIoTset-calibrated,29,3,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,3,4,Fuse,ok,19,17,"{""fused_sha256"":""6824f4294915b164cc29c6a58c126674c6cf62aa2059881ab1ba53e3a7098e1f""}"
Edge-IIoTset-calibrated,29,3,5,Policy,ok,19,17,"{""decision"":""allow"",""incident_risk"":0.08217039709112783,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,29,3,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""fe9d5318d352799c567e6d825267288b1a0308024126b755bb35931f3f6aa9d0""}"
Edge-IIoTset-calibrated,29,4,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19]}"
Edge-IIoTset-calibrated,29,4,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""5da7220a7fa71aa339258909a337a39fe1a8cb5f94450534bf204f233df7166f""}"
Edge-IIoTset-calibrated,29,4,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,13,14,15,16,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,4,4,Fuse,ok,18,16,"{""fused_sha256"":""956df926ef1824f46fdab7a17fcc069aa767476a357c5f44ad7d108a31519a81""}"
Edge-IIoTset-calibrated,29,4,5,Policy,ok,18,16,"{""decision"":""allow"",""incident_risk"":0.06122336490932412,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,29,4,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""48b9f638b14162890acdb9d0b992c97a70c20b5e8f1c9c6fcfeb5aa689ee6bb9""}"
Edge-IIoTset-calibrated,29,5,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,5,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""b593ec004fda10989e410bceeba57366cc8466d402eac28cf5c7eae81acf812e""}"
Edge-IIoTset-calibrated,29,5,3,TrustFilter,ok,17,15,"{""accepted_client_ids"":[0,1,4,5,6,7,8,9,11,14,15,16,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,5,4,Fuse,ok,17,15,"{""fused_sha256"":""9558633d23ceb493eb45583b4acc9eff9c17baff585b72c8d03e141b3264bd95""}"
Edge-IIoTset-calibrated,29,5,5,Policy,ok,17,15,"{""decision"":""review"",""incident_risk"":0.9999750541010015,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,29,5,6,Commit,ok,17,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""518c3f0e2575d64fee9cae2213470254931c54eeeac4613d64ae9bd4d3804b2d""}"
Edge-IIoTset-calibrated,29,6,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,29,6,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""e51befdf6a08edf6c8b0bbba1fb9fd8599881ba1a990acd44b1ee26457f69870""}"
Edge-IIoTset-calibrated,29,6,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,9,11,13,14,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,6,4,Fuse,ok,18,16,"{""fused_sha256"":""577a674bae2df5c3dae4e54c1e22e1d7bd8908e92bfe35236bf54e45ed8b9ecd""}"
Edge-IIoTset-calibrated,29,6,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.9991904599268844,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,29,6,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""ec51997de835d7a0277f67685188339d06a81534c3288a3b34758d8483132b66""}"
Edge-IIoTset-calibrated,29,7,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,7,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""24d3056df9b5c6329320781e8f3de5d8457cc39b3a5b993a4ccfe94425b9896e""}"
Edge-IIoTset-calibrated,29,7,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,7,4,Fuse,ok,19,17,"{""fused_sha256"":""469bff477b998b8869adb25ed92a4055f885e37f9bd045b21a9294dffa461dfb""}"
Edge-IIoTset-calibrated,29,7,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9967029343454797,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,29,7,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""0a9d16f8fd9baa8ae75276b56c39885824f77d57f7e3e0a154fb4c187420679a""}"
Edge-IIoTset-calibrated,29,8,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,8,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""214e824dc01ac85c2cfb6a7bc78628a53cab063285de0b4dfb98664547e150df""}"
Edge-IIoTset-calibrated,29,8,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,8,4,Fuse,ok,19,17,"{""fused_sha256"":""2f486d67ea934fda8ac40bd8adf5476a39b13786c0d8d3cb07d7dfca2a4085d1""}"
Edge-IIoTset-calibrated,29,8,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9989070402917687,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,29,8,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""24e2fad086c68f165ef217fa49054ebd48cd3f0afc014981971f01c46b26586c""}"
Edge-IIoTset-calibrated,29,9,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,9,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""ecad6854571d80208c7c99b8ccbdc3828f3ac4798f7567df634d7a92f5d8fc69""}"
Edge-IIoTset-calibrated,29,9,3,TrustFilter,ok,18,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,9,4,Fuse,ok,18,17,"{""fused_sha256"":""2f534cf04973c0f74c4f0c5cbbf21444a510afc78abbf5558d8b1ac54da91cfe""}"
Edge-IIoTset-calibrated,29,9,5,Policy,ok,18,17,"{""decision"":""allow"",""incident_risk"":0.04061915949418826,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,29,9,6,Commit,ok,18,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""654ddb39052e36d11d7a8172efdcca96842a9737570922b572e015f123851754""}"
Edge-IIoTset-calibrated,29,10,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,10,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""b30c603612e7cd8c73a501648040d11fe12ca4390ba693b18d1e6397f23fe894""}"
Edge-IIoTset-calibrated,29,10,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,10,4,Fuse,ok,19,17,"{""fused_sha256"":""f4a142215c8db9a588e15a1fb152c150201e71a6d7448f85c72559d146deb929""}"
Edge-IIoTset-calibrated,29,10,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.47832005658014076,""reason"":""human_review_required"",""true_class"":0}"
Edge-IIoTset-calibrated,29,10,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""17d2fc01af7434e644ce21c2c0d37c374962cd3a4c7cf969bf052cc7d07fbfd0""}"
Edge-IIoTset-calibrated,29,11,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19]}"
Edge-IIoTset-calibrated,29,11,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""cf29b6c6677de37de7d46ae8fd4809b5a049aa95e8e8d3aa5707998879963ef2""}"
Edge-IIoTset-calibrated,29,11,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,13,14,15,16,17,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,11,4,Fuse,ok,19,17,"{""fused_sha256"":""e2e8ab17527d813b28379ea13c4c6ec482387684afeb1f30f431e873ebfb7623""}"
Edge-IIoTset-calibrated,29,11,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9996131340580747,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,29,11,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""106375317d8d8573754f3a5e3fd079affb07c61b277cc8ebc0967ef8ea7a613b""}"
Edge-IIoTset-calibrated,29,12,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,12,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""2e381fc7d6e35af2a233f3d1b7bebe56b5eacb5def8223b3d3e176ccf6ec3369""}"
Edge-IIoTset-calibrated,29,12,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,12,4,Fuse,ok,19,17,"{""fused_sha256"":""7fbd532067c22fb7bee580fa34025da085cf65672e3c0f2e998e0a9814301233""}"
Edge-IIoTset-calibrated,29,12,5,Policy,ok,19,17,"{""decision"":""deny"",""incident_risk"":0.999823233326109,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,29,12,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""20cb91af7408ad1e63ce896f16980786260fb689910c365e2e3f8df0d93e18bf""}"
Edge-IIoTset-calibrated,29,13,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,29,13,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""b98152dd8be675babde86ff4cddd5a0788c1c53b305604e6aa2dc81716e2d5b0""}"
Edge-IIoTset-calibrated,29,13,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,13,14,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,13,4,Fuse,ok,19,17,"{""fused_sha256"":""cb6689e6a9c1a9df9bf6b06a1f238e268104b1dc683bf0a157370ff92f8e77bd""}"
Edge-IIoTset-calibrated,29,13,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9981908056589155,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,29,13,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""e654be6bcfd10ef2876afb33147de0e58e364fbed68bfb1ce442ea737e70ca16""}"
Edge-IIoTset-calibrated,29,14,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,14,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""f05eccb3fbda259fd55e4d6d5c45f3f118a80ab14385c0b2b880aea5fa7947f7""}"
Edge-IIoTset-calibrated,29,14,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,13,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,14,4,Fuse,ok,19,17,"{""fused_sha256"":""5014373a37c64b436cc951c2d49997eb8ad61f6948461e1fd3d969ffb545f908""}"
Edge-IIoTset-calibrated,29,14,5,Policy,ok,19,17,"{""decision"":""allow"",""incident_risk"":0.045348928699794455,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,29,14,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""009ea529ab0d82e7c1965355ffe2d5205d2b5d17ccaa89d53618a77d637551be""}"
Edge-IIoTset-calibrated,29,15,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,29,15,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""60164944aa835fc511ee2129ab7b6a2766e498835790601b697407eb0d36f750""}"
Edge-IIoTset-calibrated,29,15,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,9,11,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,29,15,4,Fuse,ok,19,17,"{""fused_sha256"":""39e70e7efcfb21dad1a65cdc2a9b96860bc19119ead17b221791c5a825cd355f""}"
Edge-IIoTset-calibrated,29,15,5,Policy,ok,19,17,"{""decision"":""allow"",""incident_risk"":0.01601076831500392,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,29,15,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""29d0d1b16f0640f8174687a1743008ea2ccbd5101506f8eba5d5a597b7bdf6ea""}"
